NalaId,Name,WardNumber,WardName,CouncillorPhoneNumber,CouncillorName,JuniorEngineer,Zone,Pincode,Latitude,Longitude,GoogleMapsLink
135,K_J6351,7,Mahadev Jharkhandi Tukra Number 2,9236478007,Sri Upendra,Sri Suresh Kumar Sharma,0,273008,26.74439,83.41815,"""https://www.google.com/maps?q=26.74439243410666,83.4181491823593"""
136,K_J6482,7,Mahadev Jharkhandi Tukra Number 2,9236478007,Sri Upendra,Sri Suresh Kumar Sharma,0,273008,26.74103,83.42507,"""https://www.google.com/maps?q=26.741026714892335,83.42507300393547"""
137,K_J6483,7,Mahadev Jharkhandi Tukra Number 2,9236478007,Sri Upendra,Sri Suresh Kumar Sharma,0,273008,26.74751,83.42677,"""https://www.google.com/maps?q=26.747509902523483,83.4267671991202"""
138,J1045,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80539,83.38799,"""https://www.google.com/maps?q=26.805386644373925,83.3879856246336"""
139,J1046,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80826,83.38784,"""https://www.google.com/maps?q=26.80825722679275,83.38784247081811"""
140,J1049,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.8082,83.38778,"""https://www.google.com/maps?q=26.80820049717511,83.38777638483216"""
141,J204,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79822,83.38089,"""https://www.google.com/maps?q=26.798218963189772,83.38088590152068"""
142,J206,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79901,83.37768,"""https://www.google.com/maps?q=26.79900640348041,83.37768457197254"""
143,J224,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80401,83.39305,"""https://www.google.com/maps?q=26.80400659209778,83.3930480099252"""
144,J228,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80386,83.39265,"""https://www.google.com/maps?q=26.803860101241042,83.39265373705193"""
145,J230,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80094,83.39147,"""https://www.google.com/maps?q=26.80094349793472,83.39147166532909"""
146,J231,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79984,83.39089,"""https://www.google.com/maps?q=26.79984179028984,83.390893942403"""
147,J233,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79874,83.39032,"""https://www.google.com/maps?q=26.798744146630106,83.39032386871196"""
148,J234,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80569,83.39389,"""https://www.google.com/maps?q=26.805690735713743,83.39389338101326"""
149,J253,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79715,83.38427,"""https://www.google.com/maps?q=26.797154587313603,83.38426849049986"""
150,J256,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.8037,83.39261,"""https://www.google.com/maps?q=26.803701708830538,83.3926068064449"""
151,J257,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80137,83.39141,"""https://www.google.com/maps?q=26.801367161340266,83.39141360129528"""
152,J258,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79965,83.39054,"""https://www.google.com/maps?q=26.79964726400935,83.39053825004167"""
153,J259,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79643,83.3889,"""https://www.google.com/maps?q=26.796431485999904,83.38890440928476"""
154,J264,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.7973,83.38432,"""https://www.google.com/maps?q=26.797302080822714,83.38432192574308"""
155,J265,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79733,83.38421,"""https://www.google.com/maps?q=26.7973293812412,83.38421358112355"""
156,J266,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.7972,83.38414,"""https://www.google.com/maps?q=26.797196211274652,83.38414019300023"""
157,J267,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79687,83.38693,"""https://www.google.com/maps?q=26.796867243217495,83.38692652289805"""
158,J601,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79682,83.38741,"""https://www.google.com/maps?q=26.796820223918235,83.38740933600512"""
159,J602,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79683,83.38726,"""https://www.google.com/maps?q=26.796827531098714,83.38725753487658"""
160,J608,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80526,83.38795,"""https://www.google.com/maps?q=26.80525696720949,83.38795460758274"""
161,J609,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80531,83.38784,"""https://www.google.com/maps?q=26.805307110449107,83.38784468374377"""
162,J615,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79904,83.39023,"""https://www.google.com/maps?q=26.799042287274577,83.39023140126928"""
163,J6150,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79869,83.37903,"""https://www.google.com/maps?q=26.798686710496465,83.37902932772326"""
164,J6154,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80428,83.39057,"""https://www.google.com/maps?q=26.804277164388775,83.39056579357127"""
165,J6155,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80574,83.38651,"""https://www.google.com/maps?q=26.805742360612687,83.38651023622154"""
166,J6156,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.8057,83.38669,"""https://www.google.com/maps?q=26.80569508212597,83.3866868565018"""
167,J616,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.7991,83.39026,"""https://www.google.com/maps?q=26.79909607783113,83.39025826279985"""
168,J619,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79736,83.38937,"""https://www.google.com/maps?q=26.797361660483837,83.38937114056553"""
169,J620,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79741,83.38939,"""https://www.google.com/maps?q=26.79740757393468,83.38939474894464"""
170,J6353,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79877,83.37817,"""https://www.google.com/maps?q=26.798773889152713,83.37817152393535"""
171,J6363,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.79925,83.37787,"""https://www.google.com/maps?q=26.79924908293366,83.37786663247995"""
172,J6364,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80036,83.37895,"""https://www.google.com/maps?q=26.800360632526175,83.37895495825082"""
173,J6365,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80246,83.3812,"""https://www.google.com/maps?q=26.80245646894759,83.38120198476327"""
174,J6366,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80253,83.38128,"""https://www.google.com/maps?q=26.802525783827196,83.38128081711085"""
175,J6367,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80285,83.38165,"""https://www.google.com/maps?q=26.802847227515166,83.38164641776054"""
176,J6368,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80401,83.38279,"""https://www.google.com/maps?q=26.804011225227836,83.38278639648287"""
177,J6369,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80393,83.38288,"""https://www.google.com/maps?q=26.80393159369134,83.38287977541559"""
178,J6370,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80446,83.38348,"""https://www.google.com/maps?q=26.80446016690008,83.38347671398478"""
179,J6371,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80453,83.38337,"""https://www.google.com/maps?q=26.80452779079883,83.38336707388142"""
180,J6372,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80456,83.38341,"""https://www.google.com/maps?q=26.804563420416983,83.38340713024998"""
181,J6373,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80486,83.38393,"""https://www.google.com/maps?q=26.804862533050496,83.38393016490232"""
182,J6374,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.8049,83.38397,"""https://www.google.com/maps?q=26.804900487758015,83.3839730759998"""
183,J6375,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80497,83.38387,"""https://www.google.com/maps?q=26.80497374446727,83.38387460586232"""
184,J6376,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80626,83.38553,"""https://www.google.com/maps?q=26.80626000534054,83.38552708392045"""
185,J6377,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80635,83.38545,"""https://www.google.com/maps?q=26.806351146584774,83.38544695953298"""
186,J6378,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.8066,83.38575,"""https://www.google.com/maps?q=26.806604655674697,83.38574765365321"""
187,J6379,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80635,83.38574,"""https://www.google.com/maps?q=26.80634901946096,83.38574334672353"""
188,J6380,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.8071,83.38634,"""https://www.google.com/maps?q=26.807097224350635,83.38633671538634"""
189,J6381,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80895,83.38851,"""https://www.google.com/maps?q=26.808946745412246,83.3885107442478"""
190,J6382,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80902,83.3886,"""https://www.google.com/maps?q=26.809021397723487,83.38859761234622"""
191,J6383,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80983,83.38954,"""https://www.google.com/maps?q=26.80982963931072,83.3895402359432"""
192,J6384,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80989,83.38961,"""https://www.google.com/maps?q=26.809891577569214,83.3896125778645"""
193,J6385,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.81005,83.3898,"""https://www.google.com/maps?q=26.81005138265206,83.38979925950095"""
194,J6386,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.81077,83.39062,"""https://www.google.com/maps?q=26.810765592647822,83.39062385804856"""
195,J6387,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.81044,83.39043,"""https://www.google.com/maps?q=26.810436953907598,83.39042715449055"""
196,J6388,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.81013,83.39008,"""https://www.google.com/maps?q=26.81012742931514,83.39008346742239"""
197,J639,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80354,83.38243,"""https://www.google.com/maps?q=26.803537501315997,83.38243154327263"""
198,J6392,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.8091,83.38883,"""https://www.google.com/maps?q=26.809095296086113,83.3888264185148"""
199,J640,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80349,83.38238,"""https://www.google.com/maps?q=26.803494999134884,83.38238319814982"""
200,J647,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80544,83.38786,"""https://www.google.com/maps?q=26.80543607736385,83.38785736263529"""
201,J648,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80653,83.38586,"""https://www.google.com/maps?q=26.806531409604485,83.38586361270556"""
202,J649,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.80639,83.3857,"""https://www.google.com/maps?q=26.806387642922527,83.38569892034923"""
203,J907,8,Chargawan,9236478008,Srimathi Saroj Paswan,Sri Authul Kumar,4,273013,26.8049,83.38916,"""https://www.google.com/maps?q=26.80489785086922,83.38915857675316"""
204,J145,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.80456,83.35256,"""https://www.google.com/maps?q=26.804556713307978,83.35256336766037"""
205,J150,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81979,83.35018,"""https://www.google.com/maps?q=26.81978771824781,83.35017870229635"""
206,RS_J4813,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.82111,83.35284,"""https://www.google.com/maps?q=26.821108353614274,83.35283901689715"""
207,RS_J4817,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.82043,83.35138,"""https://www.google.com/maps?q=26.82042724030597,83.3513848939802"""
208,RS_J4818,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.82044,83.35142,"""https://www.google.com/maps?q=26.820442587595853,83.3514176483043"""
209,RS_J4847,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81658,83.34997,"""https://www.google.com/maps?q=26.81658388752643,83.34997056929471"""
210,RS_J4848,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81666,83.34996,"""https://www.google.com/maps?q=26.81666084471176,83.3499636282302"""
211,RS_J4926,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81379,83.35049,"""https://www.google.com/maps?q=26.813788657815405,83.35048818737067"""
212,RS_J4934,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81538,83.35015,"""https://www.google.com/maps?q=26.815382090144045,83.35014958082564"""
213,RS_J5062,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81332,83.35059,"""https://www.google.com/maps?q=26.81331822994733,83.35058814653917"""
214,RS_J5063,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81311,83.35063,"""https://www.google.com/maps?q=26.813114880382532,83.35063136103723"""
215,RS_J5093,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81246,83.35077,"""https://www.google.com/maps?q=26.81246262059614,83.35076995874284"""
216,RS_J5094,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81243,83.35078,"""https://www.google.com/maps?q=26.81242763620606,83.35077739331486"""
217,RS_J5110,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81135,83.35102,"""https://www.google.com/maps?q=26.811349070641853,83.3510179628574"""
218,RS_J5111,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81137,83.35101,"""https://www.google.com/maps?q=26.811374243979003,83.3510122569224"""
219,RS_J5199,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.80513,83.35287,"""https://www.google.com/maps?q=26.805125905364477,83.35287206497881"""
220,RS_J5200,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.80605,83.35326,"""https://www.google.com/maps?q=26.806052805646683,83.35325703240287"""
221,RS_M2_J589,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81216,83.35083,"""https://www.google.com/maps?q=26.8121604128123,83.3508341739885"""
222,RS_M2_J652,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.82116,83.35296,"""https://www.google.com/maps?q=26.82116296914754,83.35295562325211"""
223,RS_M2_J85,10,Madhav Nagar (Moharipur),9236478010,Sri Santhosh,Sri Authul Kumar,3,273015,26.81162,83.35459,"""https://www.google.com/maps?q=26.811620104662808,83.35459265926585"""
224,T_J6220,11,Bargo,9236478011,Sri Vinod kumar,Sri Suraj kumar sharma,1,273016,26.71598,83.37398,"""https://www.google.com/maps?q=26.715981920537562,83.37398072656453"""
225,T_J6221,11,Bargo,9236478011,Sri Vinod kumar,Sri Suraj kumar sharma,1,273016,26.71571,83.37652,"""https://www.google.com/maps?q=26.71571064329683,83.37651918155298"""
226,T_J6222,11,Bargo,9236478011,Sri Vinod kumar,Sri Suraj kumar sharma,1,273016,26.71559,83.37826,"""https://www.google.com/maps?q=26.71558962061999,83.37826233449609"""
227,J147,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81899,83.34978,"""https://www.google.com/maps?q=26.818993501248684,83.34977985607289"""
228,J6096,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81093,83.35085,"""https://www.google.com/maps?q=26.81092853303038,83.35084611455045"""
229,J6097,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81104,83.35082,"""https://www.google.com/maps?q=26.811044501261794,83.35082022667166"""
230,RS_J104,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.82084,83.35011,"""https://www.google.com/maps?q=26.82084032614394,83.35010613214327"""
231,RS_J4938,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81363,83.35028,"""https://www.google.com/maps?q=26.813625291845664,83.35027791304675"""
232,RS_J4939,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81369,83.35027,"""https://www.google.com/maps?q=26.813691391010774,83.35026673521527"""
233,RS_J4943,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81433,83.35016,"""https://www.google.com/maps?q=26.81432929721393,83.35015883494893"""
234,RS_J4944,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81521,83.35001,"""https://www.google.com/maps?q=26.815207410128508,83.35001030874258"""
235,RS_J4945,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.8156,83.34994,"""https://www.google.com/maps?q=26.815597543674702,83.34994432384049"""
236,RS_J4946,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81276,83.35044,"""https://www.google.com/maps?q=26.81275788126778,83.35043786091367"""
237,RS_J5091,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.81238,83.35052,"""https://www.google.com/maps?q=26.81237530354951,83.3505232389708"""
238,RS_M2_J121,13,Sanjhai,9236478013,Sri Abhishek,Sri Authul Kumar,3,273015,26.8096,83.35114,"""https://www.google.com/maps?q=26.809598617894746,83.35114290313614"""
239,J146,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.80441,83.35234,"""https://www.google.com/maps?q=26.804410826824373,83.35233534739034"""
240,J2,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.79798,83.35185,"""https://www.google.com/maps?q=26.797975834141255,83.35184531340134"""
241,J6093,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.79606,83.35463,"""https://www.google.com/maps?q=26.796061604652543,83.354625062298"""
242,J6118,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.80569,83.35202,"""https://www.google.com/maps?q=26.80569237225659,83.35202235704801"""
243,J6126,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.8077,83.35156,"""https://www.google.com/maps?q=26.80769841561317,83.35156380572991"""
244,J6128,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.79422,83.35499,"""https://www.google.com/maps?q=26.794223945621848,83.35499094459944"""
245,J6129,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.79128,83.35556,"""https://www.google.com/maps?q=26.791275922676835,83.35555882029153"""
246,RS_J5195,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.79918,83.34945,"""https://www.google.com/maps?q=26.79917597585637,83.34945302205695"""
247,RS_J5372,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.80089,83.35328,"""https://www.google.com/maps?q=26.80088804319284,83.35327894765172"""
248,RS_J5373,14,Dr Rajendra Prasad Nagar,9236478014,Sri Dharmadev chauhan,Sri Authul Kumar,3,273001,26.80085,83.35329,"""https://www.google.com/maps?q=26.800854443609765,83.35328938625666"""
