SensorDataId,Timestamp,PercentageWater,StationId,LocationName,Latitude,Longitude,LocationType
5377,45:01.0,57.79,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5376,32:53.0,69.58,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5376,32:53.0,69.58,GUFEW040,Daudpur,26.740212,83.374497,Nala
5375,32:01.0,93.59,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5375,32:01.0,93.59,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5375,32:01.0,93.59,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5375,32:01.0,93.59,GUFEW012,Taramandal,26.73843,83.386884,Nala
5374,31:45.0,49.62,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5373,31:43.0,40.83,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5372,30:56.0,64.6,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5372,30:56.0,64.6,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5371,30:56.0,74.39,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5371,30:56.0,74.39,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5370,30:49.0,69.06,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5369,30:33.0,59.13,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5368,30:32.0,81.22,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5367,30:18.0,18.3,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5366,30:01.0,58.69,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5366,30:01.0,58.69,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5365,17:53.0,69.8,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5365,17:53.0,69.8,GUFEW040,Daudpur,26.740212,83.374497,Nala
5364,17:01.0,93.6,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5364,17:01.0,93.6,GUFEW012,Taramandal,26.73843,83.386884,Nala
5364,17:01.0,93.6,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5364,17:01.0,93.6,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5363,16:45.0,49.65,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5362,16:43.0,43.58,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5361,15:56.0,64.63,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5361,15:56.0,64.63,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5360,15:56.0,74.15,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5360,15:56.0,74.15,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5359,15:49.0,69.26,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5358,15:33.0,58.63,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5357,15:32.0,80.75,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5356,15:18.0,18.44,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5355,15:01.0,58.58,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5355,15:01.0,58.58,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5354,02:53.0,69.82,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5354,02:53.0,69.82,GUFEW040,Daudpur,26.740212,83.374497,Nala
5353,02:01.0,93.63,GUFEW012,Taramandal,26.73843,83.386884,Nala
5353,02:01.0,93.63,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5353,02:01.0,93.63,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5353,02:01.0,93.63,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5352,01:45.0,49.66,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5351,01:43.0,43.7,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5350,00:56.0,64.8,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5350,00:56.0,64.8,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5349,00:56.0,74.25,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5349,00:56.0,74.25,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5348,00:49.0,69.48,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5347,00:33.0,59.21,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5346,00:32.0,81.14,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5345,00:18.0,17.81,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5344,00:01.0,58.78,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5344,00:01.0,58.78,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5343,47:53.0,69.65,GUFEW040,Daudpur,26.740212,83.374497,Nala
5343,47:53.0,69.65,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5342,47:01.0,93.76,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5342,47:01.0,93.76,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5342,47:01.0,93.76,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5342,47:01.0,93.76,GUFEW012,Taramandal,26.73843,83.386884,Nala
5341,46:45.0,49.26,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5340,46:43.0,43.61,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5339,45:56.0,64.55,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5339,45:56.0,64.55,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5338,45:56.0,74.17,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5338,45:56.0,74.17,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5337,45:49.0,68.94,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5336,45:33.0,59.34,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5335,45:32.0,81.03,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5334,45:18.0,18.18,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5333,45:01.0,57.93,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5333,45:01.0,57.93,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5332,32:53.0,69.74,GUFEW040,Daudpur,26.740212,83.374497,Nala
5332,32:53.0,69.74,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5331,32:01.0,93.57,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5331,32:01.0,93.57,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5331,32:01.0,93.57,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5331,32:01.0,93.57,GUFEW012,Taramandal,26.73843,83.386884,Nala
5330,31:45.0,49.24,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5329,31:43.0,40.79,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5328,30:56.0,64.72,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5328,30:56.0,64.72,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5327,30:56.0,73.94,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5327,30:56.0,73.94,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5326,30:49.0,69.33,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5325,30:33.0,59.41,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5324,30:32.0,81.31,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5323,30:18.0,18.04,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5322,30:01.0,58.04,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5322,30:01.0,58.04,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5321,17:53.0,69.61,GUFEW040,Daudpur,26.740212,83.374497,Nala
5321,17:53.0,69.61,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5320,17:01.0,93.65,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5320,17:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5320,17:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5320,17:01.0,93.65,GUFEW012,Taramandal,26.73843,83.386884,Nala
5319,16:45.0,49.39,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5318,16:43.0,40.48,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5317,15:56.0,64.41,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5317,15:56.0,64.41,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5316,15:56.0,74.15,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5316,15:56.0,74.15,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5315,15:49.0,69.41,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5314,15:33.0,58.92,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5313,15:32.0,81.11,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5312,15:18.0,17.63,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5311,15:01.0,57.9,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5311,15:01.0,57.9,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5310,02:53.0,69.89,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5310,02:53.0,69.89,GUFEW040,Daudpur,26.740212,83.374497,Nala
5309,02:01.0,93.65,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5309,02:01.0,93.65,GUFEW012,Taramandal,26.73843,83.386884,Nala
5309,02:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5309,02:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5308,01:45.0,49.09,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5307,01:43.0,43.09,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5306,00:56.0,64.64,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5306,00:56.0,64.64,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5305,00:56.0,74.42,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5305,00:56.0,74.42,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5304,00:49.0,69.27,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5303,00:33.0,58.81,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5302,00:32.0,80.96,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5301,00:18.0,17.66,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5300,00:01.0,58.14,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5300,00:01.0,58.14,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5299,47:53.0,69.74,GUFEW040,Daudpur,26.740212,83.374497,Nala
5299,47:53.0,69.74,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5298,47:01.0,93.69,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5298,47:01.0,93.69,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5298,47:01.0,93.69,GUFEW012,Taramandal,26.73843,83.386884,Nala
5298,47:01.0,93.69,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5297,46:45.0,49.55,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5296,46:43.0,43.12,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5295,45:56.0,64.35,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5295,45:56.0,64.35,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5294,45:56.0,74.22,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5294,45:56.0,74.22,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5293,45:49.0,69.47,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5292,45:33.0,59.23,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5291,45:32.0,81.04,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5290,45:18.0,18.28,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5289,45:01.0,57.95,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5289,45:01.0,57.95,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5288,32:53.0,69.78,GUFEW040,Daudpur,26.740212,83.374497,Nala
5288,32:53.0,69.78,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5287,32:01.0,93.62,GUFEW012,Taramandal,26.73843,83.386884,Nala
5287,32:01.0,93.62,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5287,32:01.0,93.62,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5287,32:01.0,93.62,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5286,31:45.0,49.95,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5285,31:43.0,42.96,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5284,30:56.0,64.52,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5284,30:56.0,64.52,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5283,30:56.0,74.38,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5283,30:56.0,74.38,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5282,30:49.0,68.94,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5281,30:33.0,58.59,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5280,30:32.0,81.38,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5279,30:18.0,18.45,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5278,30:01.0,58,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5278,30:01.0,58,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5277,17:53.0,69.78,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5277,17:53.0,69.78,GUFEW040,Daudpur,26.740212,83.374497,Nala
5276,17:01.0,93.65,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5276,17:01.0,93.65,GUFEW012,Taramandal,26.73843,83.386884,Nala
5276,17:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5276,17:01.0,93.65,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5275,16:45.0,49.93,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5274,16:43.0,42.09,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5273,15:56.0,64.11,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5273,15:56.0,64.11,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5272,15:56.0,74.27,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5272,15:56.0,74.27,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5271,15:49.0,69.06,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5270,15:33.0,58.56,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5269,15:32.0,81.21,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5268,15:18.0,17.8,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5267,15:01.0,58,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5267,15:01.0,58,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5266,02:53.0,69.71,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5266,02:53.0,69.71,GUFEW040,Daudpur,26.740212,83.374497,Nala
5265,02:01.0,93.69,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5265,02:01.0,93.69,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5265,02:01.0,93.69,GUFEW012,Taramandal,26.73843,83.386884,Nala
5265,02:01.0,93.69,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5264,01:45.0,49.51,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5263,01:43.0,41.89,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5262,00:56.0,64.76,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5262,00:56.0,64.76,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5261,00:56.0,74.09,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5261,00:56.0,74.09,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5260,00:49.0,69.37,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5259,00:33.0,58.78,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5258,00:32.0,80.99,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5257,00:18.0,18.47,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5256,00:01.0,58.53,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5256,00:01.0,58.53,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5255,47:53.0,69.79,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5255,47:53.0,69.79,GUFEW040,Daudpur,26.740212,83.374497,Nala
5254,47:01.0,93.73,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5254,47:01.0,93.73,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5254,47:01.0,93.73,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5254,47:01.0,93.73,GUFEW012,Taramandal,26.73843,83.386884,Nala
5253,46:45.0,49.16,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5252,46:43.0,44.26,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5251,45:56.0,64.31,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5251,45:56.0,64.31,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5250,45:56.0,74.08,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5250,45:56.0,74.08,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5249,45:49.0,69.64,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5248,45:33.0,58.98,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5247,45:32.0,80.98,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5246,45:18.0,17.76,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5245,45:01.0,58.21,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5245,45:01.0,58.21,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5244,32:53.0,69.8,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5244,32:53.0,69.8,GUFEW040,Daudpur,26.740212,83.374497,Nala
5243,32:01.0,93.64,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5243,32:01.0,93.64,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5243,32:01.0,93.64,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5243,32:01.0,93.64,GUFEW012,Taramandal,26.73843,83.386884,Nala
5242,31:45.0,50,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5241,31:43.0,43.79,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5240,30:56.0,64.21,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5240,30:56.0,64.21,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5239,30:56.0,74.13,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5239,30:56.0,74.13,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5238,30:49.0,69.37,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5237,30:33.0,58.56,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5236,30:32.0,81.06,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5235,30:18.0,18.36,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5234,30:01.0,57.97,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5234,30:01.0,57.97,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5233,17:53.0,69.92,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5233,17:53.0,69.92,GUFEW040,Daudpur,26.740212,83.374497,Nala
5232,17:01.0,93.64,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5232,17:01.0,93.64,GUFEW012,Taramandal,26.73843,83.386884,Nala
5232,17:01.0,93.64,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5232,17:01.0,93.64,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5231,16:45.0,49.54,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5230,16:43.0,41.5,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5229,15:56.0,64.84,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5229,15:56.0,64.84,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5228,15:56.0,74.43,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5228,15:56.0,74.43,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5227,15:49.0,68.78,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5226,15:33.0,58.56,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5225,15:32.0,81.15,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5224,15:18.0,17.54,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5223,15:01.0,58.27,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5223,15:01.0,58.27,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5222,02:53.0,69.69,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5222,02:53.0,69.69,GUFEW040,Daudpur,26.740212,83.374497,Nala
5221,02:01.0,93.68,GUFEW012,Taramandal,26.73843,83.386884,Nala
5221,02:01.0,93.68,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5221,02:01.0,93.68,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5221,02:01.0,93.68,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.726043,83.385648,Nala
5220,01:45.0,49.57,GUFEW002,Basantpur Nala,26.737485,83.35911,Nala
5219,01:43.0,41.39,GUFEW022,"Patel Chowk, Shakti Nagar Colony",26.72829493,83.37096216,Nala
5218,00:56.0,64.83,GUFEW066,"Panchavati Apartment, Daudpur.",26.74205174,83.3736721,Nala
5218,00:56.0,64.83,GUFEW066,"Panchavati Apartment, Daudpur",26.74205174,83.3736721,Nala
5217,00:56.0,74.43,GUFEW047,Mahui Sugharpur / Fulwariya,26.721924,83.37504,Nala
5217,00:56.0,74.43,GUFEW047,Mahui Sugharpur / Fulwariya,26.72178028,83.37508738,Nala
5216,00:49.0,68.93,GUFEW079,"Mandi Rd, Mahuesugharpur",26.73148477,83.36310874,Nala
5215,00:33.0,58.65,GUFEW018,Samay Mata Mandir Road,26.737858,83.358547,Nala
5214,00:32.0,81.09,GUFEW036,"Badgu Rd, Prayagpuram Colony",26.72416624,83.369582,Nala
5213,00:18.0,17.62,GUFEW075,Jhankar Talkies Road / Minara Masjid,26.75407168,83.35889263,Nala
5212,00:01.0,58.15,GUFEW013,"Narmal Taxi Stand, Raiganj",26.74080944,83.36009261,Nala
5212,00:01.0,58.15,GUFEW013,"Narmal Taxi Stand, Raiganj",26.741008,83.360053,Nala
5211,47:53.0,69.96,GUFEW040,Daudpur,26.740212,83.374497,Nala
5211,47:53.0,69.96,GUFEW040,Daudpur,26.74010821,83.37461506,Nala
5210,47:01.0,93.66,GUFEW012,Taramandal,26.73835864,83.38702733,Nala
5210,47:01.0,93.66,GUFEW012,"Bhagat Chauraha, Taramandal Rd",26.72219758,83.38962197,Nala
5210,47:01.0,93.66,GUFEW012,Taramandal,26.73843,83.386884,Nala
