Id,StationId,LocationId,TimeStamp,MobileNumber,Battery,RainHourly,RainDaily,CreatedDate,IsApproved,0-33-020,0-33-005,0-08-083,DetailedQCFlag
23607,GUFEW111,18,2025-02-10 15:45:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-10 15:50:43.000,1,0,0,NULL,1
23608,GUFEW112,19,2025-02-10 15:45:00.0000000,,12.10,0.00,1.00,2025-02-10 15:50:43.000,1,0,0,NULL,1
23613,GUFEW111,18,2025-02-10 16:30:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-10 16:35:43.000,1,0,0,NULL,1
23614,GUFEW112,19,2025-02-10 16:30:00.0000000,,12.00,0.00,1.00,2025-02-10 16:35:43.000,1,0,0,NULL,1
23621,GUFEW111,18,2025-02-10 17:30:00.0000000," 9876543210",11.40,0.00,0.00,2025-02-10 17:35:43.000,1,0,0,NULL,1
23622,GUFEW112,19,2025-02-10 17:30:00.0000000,,11.30,0.00,1.00,2025-02-10 17:35:43.000,1,0,0,NULL,1
23625,GUFEW111,18,2025-02-10 18:00:00.0000000," 9876543210",11.30,0.00,0.00,2025-02-10 18:05:45.000,1,0,0,NULL,1
23626,GUFEW112,19,2025-02-10 18:00:00.0000000,,11.20,0.00,1.00,2025-02-10 18:05:45.000,1,0,0,NULL,1
23629,GUFEW111,18,2025-02-10 18:30:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-10 18:35:44.000,1,0,0,NULL,1
23630,GUFEW112,19,2025-02-10 18:30:00.0000000,,11.20,0.00,1.00,2025-02-10 18:35:44.000,1,0,0,NULL,1
23631,GUFEW111,18,2025-02-10 18:45:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-10 18:50:43.000,1,0,0,NULL,1
23632,GUFEW112,19,2025-02-10 18:45:00.0000000,,11.20,0.00,1.00,2025-02-10 18:50:43.000,1,0,0,NULL,1
23634,GUFEW111,18,2025-02-10 19:00:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-10 19:15:44.000,1,0,0,NULL,1
23635,GUFEW111,18,2025-02-10 19:15:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-10 19:15:44.000,1,0,0,NULL,1
23650,GUFEW111,18,2025-02-10 21:00:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-10 21:15:43.000,1,0,0,NULL,1
23651,GUFEW111,18,2025-02-10 21:15:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-10 21:15:43.000,1,0,0,NULL,1
23652,GUFEW112,19,2025-02-10 21:15:00.0000000,,11.00,0.00,1.00,2025-02-10 21:20:43.000,1,0,0,NULL,1
23671,GUFEW111,18,2025-02-10 23:45:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-10 23:50:43.000,1,0,0,NULL,1
23672,GUFEW112,19,2025-02-10 23:45:00.0000000,,10.80,0.00,1.00,2025-02-10 23:50:43.000,1,0,0,NULL,1
23681,GUFEW111,18,2025-02-11 01:00:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-11 01:15:43.000,1,0,0,NULL,1
23683,GUFEW112,19,2025-02-11 01:00:00.0000000,,10.90,0.00,1.00,2025-02-11 01:15:43.000,1,0,0,NULL,1
23684,GUFEW112,19,2025-02-11 01:15:00.0000000,,10.90,0.00,1.00,2025-02-11 01:15:43.000,1,0,0,NULL,1
23682,GUFEW111,18,2025-02-11 01:15:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-11 01:15:43.000,1,0,0,NULL,1
23687,GUFEW111,18,2025-02-11 01:45:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-11 01:50:43.000,1,0,0,NULL,1
23688,GUFEW112,19,2025-02-11 01:45:00.0000000,,10.80,0.00,1.00,2025-02-11 01:50:43.000,1,0,0,NULL,1
23697,GUFEW111,18,2025-02-11 03:00:00.0000000," 9876543210",10.80,0.00,0.00,2025-02-11 03:15:43.000,1,0,0,NULL,1
23699,GUFEW112,19,2025-02-11 03:00:00.0000000,,10.80,0.00,1.00,2025-02-11 03:15:43.000,1,0,0,NULL,1
23700,GUFEW112,19,2025-02-11 03:15:00.0000000,,10.90,0.00,1.00,2025-02-11 03:15:43.000,1,0,0,NULL,1
23698,GUFEW111,18,2025-02-11 03:15:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-11 03:15:43.000,1,0,0,NULL,1
23709,GUFEW111,18,2025-02-11 04:30:00.0000000," 9876543210",10.80,0.00,0.00,2025-02-11 04:35:43.000,1,0,0,NULL,1
23710,GUFEW112,19,2025-02-11 04:30:00.0000000,,10.80,0.00,1.00,2025-02-11 04:35:43.000,1,0,0,NULL,1
23717,GUFEW111,18,2025-02-11 05:30:00.0000000," 9876543210",10.70,0.00,0.00,2025-02-11 05:35:43.000,1,0,0,NULL,1
23718,GUFEW112,19,2025-02-11 05:30:00.0000000,,10.70,0.00,1.00,2025-02-11 05:35:43.000,1,0,0,NULL,1
23721,GUFEW112,19,2025-02-11 06:00:00.0000000,,10.70,0.00,1.00,2025-02-11 06:05:44.000,1,0,0,NULL,1
23728,GUFEW111,18,2025-02-11 06:45:00.0000000," 9876543210",10.70,0.00,0.00,2025-02-11 06:50:44.000,1,0,0,NULL,1
23741,GUFEW111,18,2025-02-11 08:30:00.0000000," 9876543210",11.80,0.00,0.00,2025-02-11 08:35:43.000,1,0,0,NULL,1
23742,GUFEW112,19,2025-02-11 08:30:00.0000000,,11.80,0.00,0.00,2025-02-11 08:35:43.000,1,0,0,NULL,1
23743,GUFEW112,19,2025-02-11 08:45:00.0000000,,11.80,0.00,0.00,2025-02-11 08:45:43.000,1,0,0,NULL,1
23744,GUFEW111,18,2025-02-11 08:45:00.0000000," 9876543210",12.50,0.00,0.00,2025-02-11 08:50:43.000,1,0,0,NULL,1
23746,GUFEW112,19,2025-02-11 09:00:00.0000000,,11.80,0.00,0.00,2025-02-11 09:15:43.000,1,0,0,NULL,1
23747,GUFEW112,19,2025-02-11 09:15:00.0000000,,11.90,0.00,0.00,2025-02-11 09:15:43.000,1,0,0,NULL,1
23748,GUFEW111,18,2025-02-11 09:15:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-11 09:15:43.000,1,0,0,NULL,1
23756,GUFEW111,18,2025-02-11 10:15:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-11 10:20:43.000,1,0,0,NULL,1
23759,GUFEW111,18,2025-02-11 10:45:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-11 10:45:43.000,1,0,0,NULL,1
23760,GUFEW112,19,2025-02-11 10:45:00.0000000,,12.00,0.00,1.00,2025-02-11 10:50:43.000,1,0,0,NULL,1
23770,GUFEW111,18,2025-02-11 12:00:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-11 12:15:43.000,1,0,0,NULL,1
23771,GUFEW111,18,2025-02-11 12:15:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 12:15:43.000,1,0,0,NULL,1
23784,GUFEW111,18,2025-02-11 13:45:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 13:50:43.000,1,0,0,NULL,1
23787,GUFEW112,19,2025-02-11 14:00:00.0000000,,12.20,0.00,1.00,2025-02-11 14:20:43.000,1,0,0,NULL,1
23788,GUFEW112,19,2025-02-11 14:15:00.0000000,,12.20,0.00,1.00,2025-02-11 14:20:43.000,1,0,0,NULL,1
23797,GUFEW111,18,2025-02-11 15:30:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 15:35:43.000,1,0,0,NULL,1
23798,GUFEW112,19,2025-02-11 15:30:00.0000000,,12.20,0.00,1.00,2025-02-11 15:35:43.000,1,0,0,NULL,1
23802,GUFEW111,18,2025-02-11 16:15:00.0000000," 9876543210",12.10,0.00,0.00,2025-02-11 16:15:44.000,1,0,0,NULL,1
23817,GUFEW112,19,2025-02-11 18:00:00.0000000,,11.30,0.00,1.00,2025-02-11 18:05:43.000,1,0,0,NULL,1
23831,GUFEW111,18,2025-02-11 19:45:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-11 19:45:43.000,1,0,0,NULL,1
23832,GUFEW112,19,2025-02-11 19:45:00.0000000,,11.10,0.00,2.00,2025-02-11 19:50:43.000,1,0,0,NULL,1
23845,GUFEW111,18,2025-02-11 21:30:00.0000000," 9876543210",11.00,0.00,0.00,2025-02-11 21:35:43.000,1,0,0,NULL,1
23846,GUFEW112,19,2025-02-11 21:30:00.0000000,,11.00,0.00,2.00,2025-02-11 21:35:43.000,1,0,0,NULL,1
23855,GUFEW111,18,2025-02-11 22:45:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-11 22:50:43.000,1,0,0,NULL,1
23856,GUFEW112,19,2025-02-11 22:45:00.0000000,,10.90,0.00,2.00,2025-02-11 22:50:43.000,1,0,0,NULL,1
23864,GUFEW111,18,2025-02-11 23:45:00.0000000," 9876543210",11.00,0.00,0.00,2025-02-11 23:50:43.000,1,0,0,NULL,1
23875,GUFEW112,19,2025-02-12 01:00:00.0000000,,10.90,0.00,2.00,2025-02-12 01:20:43.000,1,0,0,NULL,1
23876,GUFEW112,19,2025-02-12 01:15:00.0000000,,10.90,0.00,2.00,2025-02-12 01:20:43.000,1,0,0,NULL,1
23877,GUFEW111,18,2025-02-12 01:30:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-12 01:35:43.000,1,0,0,NULL,1
23878,GUFEW112,19,2025-02-12 01:30:00.0000000,,10.80,0.00,2.00,2025-02-12 01:35:43.000,1,0,0,NULL,1
23887,GUFEW111,18,2025-02-12 02:45:00.0000000," 9876543210",10.80,0.00,0.00,2025-02-12 02:45:43.000,1,0,0,NULL,1
23893,GUFEW111,18,2025-02-12 03:30:00.0000000," 9876543210",10.80,0.00,0.00,2025-02-12 03:35:43.000,1,0,0,NULL,1
23894,GUFEW112,19,2025-02-12 03:30:00.0000000,,10.90,0.00,2.00,2025-02-12 03:35:43.000,1,0,0,NULL,1
23899,GUFEW112,19,2025-02-12 04:15:00.0000000,,10.80,0.00,2.00,2025-02-12 04:20:44.000,1,0,0,NULL,1
23900,GUFEW111,18,2025-02-12 04:15:00.0000000," 9876543210",10.70,0.00,0.00,2025-02-12 04:20:44.000,1,0,0,NULL,1
23658,GUFEW111,18,2025-02-10 22:00:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-10 22:15:43.000,1,0,0,NULL,1
23659,GUFEW111,18,2025-02-10 22:15:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-10 22:15:43.000,1,0,0,NULL,1
23719,GUFEW111,18,2025-02-11 05:45:00.0000000," 9876543210",10.70,0.00,0.00,2025-02-11 05:50:43.000,1,0,0,NULL,1
23720,GUFEW112,19,2025-02-11 05:45:00.0000000,,10.70,0.00,1.00,2025-02-11 05:50:43.000,1,0,0,NULL,1
23722,GUFEW111,18,2025-02-11 06:00:00.0000000," 9876543210",10.70,0.00,0.00,2025-02-11 06:15:44.000,1,0,0,NULL,1
23723,GUFEW111,18,2025-02-11 06:15:00.0000000," 9876543210",10.80,0.00,0.00,2025-02-11 06:15:44.000,1,0,0,NULL,1
23724,GUFEW112,19,2025-02-11 06:15:00.0000000,,10.70,0.00,1.00,2025-02-11 06:20:44.000,1,0,0,NULL,1
23727,GUFEW112,19,2025-02-11 06:45:00.0000000,,10.80,0.00,1.00,2025-02-11 06:45:44.000,1,0,0,NULL,1
23729,GUFEW111,18,2025-02-11 07:00:00.0000000," 9876543210",10.70,0.00,0.00,2025-02-11 07:05:44.000,1,0,0,NULL,1
23730,GUFEW112,19,2025-02-11 07:00:00.0000000,,10.80,0.00,1.00,2025-02-11 07:05:44.000,1,0,0,NULL,1
23736,GUFEW111,18,2025-02-11 07:45:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-11 07:50:43.000,1,0,0,NULL,1
23752,GUFEW111,18,2025-02-11 09:45:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-11 09:50:43.000,1,0,0,NULL,1
23754,GUFEW112,19,2025-02-11 10:00:00.0000000,,11.90,0.50,0.00,2025-02-11 10:15:43.000,1,0,0,NULL,1
23755,GUFEW112,19,2025-02-11 10:15:00.0000000,,12.00,0.00,1.00,2025-02-11 10:15:43.000,1,0,0,NULL,1
23765,GUFEW111,18,2025-02-11 11:30:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 11:35:43.000,1,0,0,NULL,1
23766,GUFEW112,19,2025-02-11 11:30:00.0000000,,12.00,0.50,1.00,2025-02-11 11:35:43.000,1,0,0,NULL,1
23799,GUFEW112,19,2025-02-11 15:45:00.0000000,,12.10,0.00,1.00,2025-02-11 15:45:43.000,1,0,0,NULL,1
23808,GUFEW111,18,2025-02-11 16:45:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 16:50:43.000,1,0,0,NULL,1
23861,GUFEW111,18,2025-02-11 23:30:00.0000000," 9876543210",11.00,0.00,0.00,2025-02-11 23:35:43.000,1,0,0,NULL,1
23862,GUFEW112,19,2025-02-11 23:30:00.0000000,,10.90,0.00,2.00,2025-02-11 23:35:43.000,1,0,0,NULL,1
23869,GUFEW111,18,2025-02-12 00:30:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-12 00:35:43.000,1,0,0,NULL,1
23870,GUFEW112,19,2025-02-12 00:30:00.0000000,,10.80,0.00,2.00,2025-02-12 00:35:43.000,1,0,0,NULL,1
23888,GUFEW112,19,2025-02-12 02:45:00.0000000,,10.80,0.00,2.00,2025-02-12 02:50:43.000,1,0,0,NULL,1
23891,GUFEW112,19,2025-02-12 03:00:00.0000000,,10.80,0.00,2.00,2025-02-12 03:20:43.000,1,0,0,NULL,1
23892,GUFEW112,19,2025-02-12 03:15:00.0000000,,10.90,0.00,2.00,2025-02-12 03:20:43.000,1,0,0,NULL,1
23903,GUFEW111,18,2025-02-12 04:45:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-12 04:45:42.000,1,0,0,NULL,1
23909,GUFEW111,18,2025-02-12 05:30:00.0000000," 9876543210",10.70,0.00,0.00,2025-02-12 05:35:43.000,1,0,0,NULL,1
23910,GUFEW112,19,2025-02-12 05:30:00.0000000,,10.70,0.00,2.00,2025-02-12 05:35:43.000,1,0,0,NULL,1
23915,GUFEW111,18,2025-02-12 06:15:00.0000000," 9876543210",10.80,0.00,0.00,2025-02-12 06:20:43.000,1,0,0,NULL,1
23916,GUFEW112,19,2025-02-12 06:15:00.0000000,,10.80,0.00,2.00,2025-02-12 06:20:43.000,1,0,0,NULL,1
23920,GUFEW112,19,2025-02-12 06:45:00.0000000,,10.70,0.00,2.00,2025-02-12 06:50:43.000,1,0,0,NULL,1
23921,GUFEW111,18,2025-02-12 07:00:00.0000000," 9876543210",10.70,0.00,0.00,2025-02-12 07:20:43.000,1,0,0,NULL,1
23923,GUFEW112,19,2025-02-12 07:00:00.0000000,,10.80,0.00,2.00,2025-02-12 07:20:43.000,1,0,0,NULL,1
23924,GUFEW112,19,2025-02-12 07:15:00.0000000,,11.10,0.00,2.00,2025-02-12 07:20:43.000,1,0,0,NULL,1
23922,GUFEW111,18,2025-02-12 07:15:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-12 07:20:43.000,1,0,0,NULL,1
23925,GUFEW111,18,2025-02-12 07:30:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-12 07:35:43.000,1,0,0,NULL,1
23926,GUFEW112,19,2025-02-12 07:30:00.0000000,,11.50,0.00,2.00,2025-02-12 07:35:43.000,1,0,0,NULL,1
23927,GUFEW111,18,2025-02-12 07:45:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-12 07:50:43.000,1,0,0,NULL,1
23928,GUFEW112,19,2025-02-12 07:45:00.0000000,,11.90,0.00,2.00,2025-02-12 07:50:43.000,1,0,0,NULL,1
23937,GUFEW111,18,2025-02-12 09:00:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-12 09:05:43.000,1,0,0,NULL,1
23938,GUFEW112,19,2025-02-12 09:00:00.0000000,,11.90,0.00,0.00,2025-02-12 09:05:43.000,1,0,0,NULL,1
23940,GUFEW112,19,2025-02-12 09:15:00.0000000,,11.90,0.00,0.00,2025-02-12 09:20:43.000,1,0,0,NULL,1
23941,GUFEW111,18,2025-02-12 09:30:00.0000000," 9876543210",11.80,0.00,0.00,2025-02-12 09:35:43.000,1,0,0,NULL,1
23942,GUFEW112,19,2025-02-12 09:30:00.0000000,,11.90,0.00,0.00,2025-02-12 09:35:43.000,1,0,0,NULL,1
23943,GUFEW111,18,2025-02-12 09:45:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-12 09:45:43.000,1,0,0,NULL,1
23944,GUFEW112,19,2025-02-12 09:45:00.0000000,,11.90,0.00,0.00,2025-02-12 09:50:43.000,1,0,0,NULL,1
23951,GUFEW112,19,2025-02-12 10:45:00.0000000,,12.00,0.50,0.00,2025-02-12 10:50:43.000,1,0,0,NULL,1
23952,GUFEW111,18,2025-02-12 10:45:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-12 10:50:43.000,1,0,0,NULL,1
23955,GUFEW112,19,2025-02-12 11:00:00.0000000,,12.00,0.50,0.00,2025-02-12 11:20:43.000,1,0,0,NULL,1
23956,GUFEW112,19,2025-02-12 11:15:00.0000000,,12.00,0.00,1.00,2025-02-12 11:20:43.000,1,0,0,NULL,1
23954,GUFEW111,18,2025-02-12 11:15:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-12 11:20:43.000,1,0,0,NULL,1
23957,GUFEW111,18,2025-02-12 11:30:00.0000000," 9876543210",11.90,0.00,0.00,2025-02-12 11:35:43.000,1,0,0,NULL,1
23958,GUFEW112,19,2025-02-12 11:30:00.0000000,,12.00,0.00,1.00,2025-02-12 11:35:43.000,1,0,0,NULL,1
23967,GUFEW112,19,2025-02-12 12:45:00.0000000,,12.20,0.50,1.00,2025-02-12 12:50:43.000,1,0,0,NULL,1
23968,GUFEW111,18,2025-02-12 12:45:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-12 12:50:43.000,1,0,0,NULL,1
23969,GUFEW111,18,2025-02-12 13:00:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-12 13:05:43.000,1,0,0,NULL,1
23970,GUFEW112,19,2025-02-12 13:00:00.0000000,,12.10,0.50,1.00,2025-02-12 13:05:43.000,1,0,0,NULL,1
23975,GUFEW111,18,2025-02-12 13:45:00.0000000," 9876543210",12.10,0.00,0.00,2025-02-12 13:50:43.000,1,0,0,NULL,1
23976,GUFEW112,19,2025-02-12 13:45:00.0000000,,12.30,0.00,1.00,2025-02-12 13:50:43.000,1,0,0,NULL,1
23977,GUFEW111,18,2025-02-12 14:00:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-12 14:05:43.000,1,0,0,NULL,1
23983,GUFEW112,19,2025-02-12 14:45:00.0000000,,12.20,0.00,1.00,2025-02-12 14:50:43.000,1,0,0,NULL,1
23984,GUFEW111,18,2025-02-12 14:45:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-12 14:50:43.000,1,0,0,NULL,1
23989,GUFEW111,18,2025-02-12 15:30:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-12 15:35:43.000,1,0,0,NULL,1
23990,GUFEW112,19,2025-02-12 15:30:00.0000000,,12.20,0.00,1.00,2025-02-12 15:35:43.000,1,0,0,NULL,1
23994,GUFEW111,18,2025-02-12 16:00:00.0000000," 9876543210",12.10,0.00,0.00,2025-02-12 16:20:43.000,1,0,0,NULL,1
23995,GUFEW111,18,2025-02-12 16:15:00.0000000," 9876543210",12.10,0.00,0.00,2025-02-12 16:20:43.000,1,0,0,NULL,1
23996,GUFEW112,19,2025-02-12 16:15:00.0000000,,12.10,0.00,1.00,2025-02-12 16:20:43.000,1,0,0,NULL,1
24005,GUFEW112,19,2025-02-12 17:30:00.0000000,,11.50,0.00,1.00,2025-02-12 17:30:43.000,1,0,0,NULL,1
24006,GUFEW111,18,2025-02-12 17:30:00.0000000," 9876543210",11.50,0.00,0.00,2025-02-12 17:35:43.000,1,0,0,NULL,1
24009,GUFEW112,19,2025-02-12 18:00:00.0000000,,11.30,0.00,1.00,2025-02-12 18:05:43.000,1,0,0,NULL,1
24013,GUFEW111,18,2025-02-12 18:30:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-12 18:35:43.000,1,0,0,NULL,1
23777,GUFEW111,18,2025-02-11 13:00:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 13:15:43.000,1,0,0,NULL,1
23779,GUFEW112,19,2025-02-11 13:00:00.0000000,,12.10,0.00,1.00,2025-02-11 13:15:43.000,1,0,0,NULL,1
23780,GUFEW112,19,2025-02-11 13:15:00.0000000,,12.10,0.00,1.00,2025-02-11 13:15:43.000,1,0,0,NULL,1
23778,GUFEW111,18,2025-02-11 13:15:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 13:15:43.000,1,0,0,NULL,1
23781,GUFEW111,18,2025-02-11 13:30:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 13:35:43.000,1,0,0,NULL,1
23782,GUFEW112,19,2025-02-11 13:30:00.0000000,,12.10,0.00,1.00,2025-02-11 13:35:43.000,1,0,0,NULL,1
23783,GUFEW112,19,2025-02-11 13:45:00.0000000,,12.10,0.00,1.00,2025-02-11 13:45:43.000,1,0,0,NULL,1
23785,GUFEW111,18,2025-02-11 14:00:00.0000000," 9876543210",12.10,0.00,0.00,2025-02-11 14:05:43.000,1,0,0,NULL,1
23789,GUFEW111,18,2025-02-11 14:30:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 14:35:43.000,1,0,0,NULL,1
23790,GUFEW112,19,2025-02-11 14:30:00.0000000,,12.20,0.00,1.00,2025-02-11 14:35:43.000,1,0,0,NULL,1
23791,GUFEW112,19,2025-02-11 14:45:00.0000000,,12.20,0.00,1.00,2025-02-11 14:45:43.000,1,0,0,NULL,1
23792,GUFEW111,18,2025-02-11 14:45:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 14:50:43.000,1,0,0,NULL,1
23793,GUFEW111,18,2025-02-11 15:00:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 15:15:43.000,1,0,0,NULL,1
23795,GUFEW112,19,2025-02-11 15:00:00.0000000,,12.20,0.00,1.00,2025-02-11 15:15:43.000,1,0,0,NULL,1
23796,GUFEW112,19,2025-02-11 15:15:00.0000000,,12.20,0.00,1.00,2025-02-11 15:15:43.000,1,0,0,NULL,1
23794,GUFEW111,18,2025-02-11 15:15:00.0000000," 9876543210",12.00,0.00,0.00,2025-02-11 15:15:43.000,1,0,0,NULL,1
23813,GUFEW111,18,2025-02-11 17:30:00.0000000," 9876543210",11.60,0.00,0.00,2025-02-11 17:35:43.000,1,0,0,NULL,1
23814,GUFEW112,19,2025-02-11 17:30:00.0000000,,11.40,0.00,1.00,2025-02-11 17:35:43.000,1,0,0,NULL,1
23815,GUFEW111,18,2025-02-11 17:45:00.0000000," 9876543210",11.40,0.00,0.00,2025-02-11 17:45:43.000,1,0,0,NULL,1
23816,GUFEW112,19,2025-02-11 17:45:00.0000000,,11.40,0.00,1.00,2025-02-11 17:45:43.000,1,0,0,NULL,1
23821,GUFEW111,18,2025-02-11 18:30:00.0000000," 9876543210",11.30,0.00,0.00,2025-02-11 18:35:43.000,1,0,0,NULL,1
23822,GUFEW112,19,2025-02-11 18:30:00.0000000,,11.20,0.00,1.00,2025-02-11 18:35:43.000,1,0,0,NULL,1
23823,GUFEW112,19,2025-02-11 18:45:00.0000000,,11.20,0.00,1.00,2025-02-11 18:45:43.000,1,0,0,NULL,1
23824,GUFEW111,18,2025-02-11 18:45:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-11 18:50:43.000,1,0,0,NULL,1
23825,GUFEW111,18,2025-02-11 19:00:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-11 19:05:43.000,1,0,0,NULL,1
23826,GUFEW112,19,2025-02-11 19:00:00.0000000,,11.20,0.50,1.00,2025-02-11 19:05:43.000,1,0,0,NULL,1
23827,GUFEW111,18,2025-02-11 19:15:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-11 19:20:43.000,1,0,0,NULL,1
23828,GUFEW112,19,2025-02-11 19:15:00.0000000,,11.20,0.00,2.00,2025-02-11 19:20:43.000,1,0,0,NULL,1
23829,GUFEW111,18,2025-02-11 19:30:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-11 19:35:43.000,1,0,0,NULL,1
23830,GUFEW112,19,2025-02-11 19:30:00.0000000,,11.20,0.00,2.00,2025-02-11 19:35:43.000,1,0,0,NULL,1
23833,GUFEW111,18,2025-02-11 20:00:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-11 20:05:43.000,1,0,0,NULL,1
23834,GUFEW112,19,2025-02-11 20:00:00.0000000,,11.10,0.00,2.00,2025-02-11 20:20:43.000,1,0,0,NULL,1
23835,GUFEW112,19,2025-02-11 20:15:00.0000000,,11.20,0.00,2.00,2025-02-11 20:20:43.000,1,0,0,NULL,1
23836,GUFEW111,18,2025-02-11 20:15:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-11 20:20:43.000,1,0,0,NULL,1
23837,GUFEW111,18,2025-02-11 20:30:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-11 20:35:43.000,1,0,0,NULL,1
23838,GUFEW112,19,2025-02-11 20:30:00.0000000,,11.10,0.00,2.00,2025-02-11 20:35:43.000,1,0,0,NULL,1
23841,GUFEW111,18,2025-02-11 21:00:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-11 21:20:43.000,1,0,0,NULL,1
23843,GUFEW112,19,2025-02-11 21:00:00.0000000,,11.10,0.00,2.00,2025-02-11 21:20:43.000,1,0,0,NULL,1
23844,GUFEW112,19,2025-02-11 21:15:00.0000000,,11.10,0.00,2.00,2025-02-11 21:20:43.000,1,0,0,NULL,1
23842,GUFEW111,18,2025-02-11 21:15:00.0000000," 9876543210",11.20,0.00,0.00,2025-02-11 21:20:43.000,1,0,0,NULL,1
23847,GUFEW111,18,2025-02-11 21:45:00.0000000," 9876543210",11.10,0.00,0.00,2025-02-11 21:50:43.000,1,0,0,NULL,1
23848,GUFEW112,19,2025-02-11 21:45:00.0000000,,11.10,0.00,2.00,2025-02-11 21:50:43.000,1,0,0,NULL,1
23852,GUFEW112,19,2025-02-11 22:15:00.0000000,,10.90,0.00,2.00,2025-02-11 22:20:43.000,1,0,0,NULL,1
23857,GUFEW111,18,2025-02-11 23:00:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-11 23:05:43.000,1,0,0,NULL,1
23858,GUFEW112,19,2025-02-11 23:00:00.0000000,,11.00,0.00,2.00,2025-02-11 23:05:43.000,1,0,0,NULL,1
23859,GUFEW111,18,2025-02-11 23:15:00.0000000," 9876543210",11.00,0.00,0.00,2025-02-11 23:20:43.000,1,0,0,NULL,1
23860,GUFEW112,19,2025-02-11 23:15:00.0000000,,11.00,0.00,2.00,2025-02-11 23:20:43.000,1,0,0,NULL,1
23863,GUFEW112,19,2025-02-11 23:45:00.0000000,,10.90,0.00,2.00,2025-02-11 23:45:43.000,1,0,0,NULL,1
23865,GUFEW111,18,2025-02-12 00:00:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-12 00:15:43.000,1,0,0,NULL,1
23867,GUFEW112,19,2025-02-12 00:00:00.0000000,,10.90,0.00,2.00,2025-02-12 00:15:43.000,1,0,0,NULL,1
23868,GUFEW112,19,2025-02-12 00:15:00.0000000,,11.00,0.00,2.00,2025-02-12 00:15:43.000,1,0,0,NULL,1
23866,GUFEW111,18,2025-02-12 00:15:00.0000000," 9876543210",11.00,0.00,0.00,2025-02-12 00:15:43.000,1,0,0,NULL,1
23873,GUFEW111,18,2025-02-12 01:00:00.0000000," 9876543210",10.90,0.00,0.00,2025-02-12 01:05:43.000,1,0,0,NULL,1
