clientid,latitude,longitude,location,block,district,rain,temp,wind,winddirection,humidity,ldate,CreatedDate,IsApproved,0-33-020,0-33-005,0-08-083,DetailedQCFlag,Id
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,32.5,0,0,62,10/28/2024 12:30,10/28/2024 12:57,1,0,0,NULL,1,49560
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,33.5,0,0,56.5,10/28/2024 13:00,10/28/2024 13:27,1,0,0,NULL,1,49605
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,26.1,0,0,85.1,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,44952
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,28,0,0,77.6,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,44959
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,26.6,0,0,82.7,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,44964
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,26.9,1,62,74.8,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,44968
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,26.9,0,0,81.1,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,44971
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,27.2,0,0,79.6,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,44979
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,25.7,0,0,81.7,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,44992
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,25.7,0,0,81.5,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,45002
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,26.5,0,0,80.2,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,45003
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,26.5,2,91,74,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,45008
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,27,0,0,72.8,10/27/2024 8:00,10/27/2024 8:27,1,0,0,NULL,1,45010
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,29,0,141,64.3,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45258
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,31,0,0,56.3,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45260
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,29.7,0,0,68.8,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45269
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,29.4,0,0,69.1,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45272
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,30.7,0,0,64.3,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45281
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,30.8,0,24,58.1,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45290
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,30.6,0,0,65.5,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45291
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,29.4,0,0,71.3,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45294
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,29.9,0,0,70.9,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45302
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,30.1,0,0,62.3,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45316
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,30.1,0,0,62.4,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45328
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,29.4,0,0,69.2,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45332
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,32.1,0,0,59.9,10/27/2024 10:00,10/27/2024 10:27,1,0,0,NULL,1,45336
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,31.3,0,0,59.8,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45344
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,30.4,0,0,65.4,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45350
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,30.1,0,0,65,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45354
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,31.2,0,0,63.4,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45362
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,31.7,2,35,55.6,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45371
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,30.6,0,0,64.6,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45372
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,30,0,0,69,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45375
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,30.9,0,0,65.7,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45383
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,30.2,0,0,62.3,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45397
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,31.2,0,0,57,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45409
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,29.7,0,0,68.7,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45413
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,32.8,0,0,58,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45417
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,30.2,0,128,59.3,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45422
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,31.7,0,0,55.8,10/27/2024 10:30,10/27/2024 10:57,1,0,0,NULL,1,45424
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,28,0,0,75.2,10/27/2024 19:30,10/27/2024 19:57,1,0,0,NULL,1,46895
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,27.3,0,0,80.4,10/27/2024 19:30,10/27/2024 19:57,1,0,0,NULL,1,46898
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,29.1,0,0,75,10/27/2024 19:30,10/27/2024 19:57,1,0,0,NULL,1,46902
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,29.4,0,288,70.3,10/27/2024 19:30,10/27/2024 19:57,1,0,0,NULL,1,46907
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,26.9,0,0,76.4,10/27/2024 19:30,10/27/2024 19:57,1,0,0,NULL,1,46909
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,28,0,239,72.4,10/27/2024 20:00,10/27/2024 20:27,1,0,0,NULL,1,46925
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,27.8,0,0,81.6,10/27/2024 20:00,10/27/2024 20:27,1,0,0,NULL,1,46928
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,28,0,0,80.6,10/27/2024 20:00,10/27/2024 20:27,1,0,0,NULL,1,46936
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.8,0,0,79.9,10/27/2024 20:00,10/27/2024 20:27,1,0,0,NULL,1,46949
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,28.3,0,0,73.8,10/27/2024 20:00,10/27/2024 20:27,1,0,0,NULL,1,46961
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,27.2,0,0,81.4,10/27/2024 20:00,10/27/2024 20:27,1,0,0,NULL,1,46964
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,29,0,0,75,10/27/2024 20:00,10/27/2024 20:27,1,0,0,NULL,1,46968
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,27.9,0,14,71,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43199
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.8,0,0,77.3,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43201
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,27.1,0,0,77.9,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43208
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,28.3,0,0,75,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43212
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,26.1,0,0,78.7,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43226
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,27.3,0,0,79.1,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43227
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,26,0,294,75.7,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43231
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,27,0,0,82.1,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43234
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,27.9,0,0,75.9,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43242
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.2,0,0,78.5,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43255
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,27,0,0,72.7,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43266
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,27.1,0,0,79.9,10/26/2024 21:00,10/26/2024 21:27,1,0,0,NULL,1,43269
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,26.8,0,0,81.2,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43603
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,25.7,0,0,83.4,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43607
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,25.4,0,0,79,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43618
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,25.9,0,0,84.2,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43619
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,25.6,0,328,77.1,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43623
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,26,0,0,85.2,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43626
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,26.6,0,0,80.1,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43634
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,24.9,0,0,81.5,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43647
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,25,0,0,81.1,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43658
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,25.6,0,0,83.1,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43661
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,26.9,0,36,71.8,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43669
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.2,0,0,78.6,10/26/2024 23:30,10/26/2024 23:57,1,0,0,NULL,1,43671
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,23.9,0,0,83.8,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44322
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,23.7,0,0,85,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44332
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,24.3,0,0,87.6,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44335
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,25.2,0,53,78.2,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44342
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,24.7,0,0,77.9,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44344
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,24.5,0,0,88.6,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44357
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,26.5,0,0,81.2,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44365
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,24.1,0,0,82.6,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44370
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,24.4,0,0,88.7,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44371
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,25,0,19,77.3,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44375
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,24.7,0,0,88.1,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44378
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,24.9,0,0,86,10/27/2024 4:00,10/27/2024 4:27,1,0,0,NULL,1,44385
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,24.8,0,0,86.5,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44405
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,23.8,0,0,84.7,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44418
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,23.6,0,0,86,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44428
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,24.3,0,0,87.6,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44431
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,24.9,0,49,79,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44438
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,24.5,0,0,78.8,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44440
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,24.3,0,0,88.6,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44454
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,26.2,0,0,83.4,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44461
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,23.9,0,0,83.5,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44466
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,24.7,0,0,86.9,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44467
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,24.9,0,321,77.8,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44471
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,24.3,0,0,89.5,10/27/2024 4:30,10/27/2024 4:57,1,0,0,NULL,1,44474
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,29.2,0,278,69.8,10/27/2024 20:00,10/27/2024 20:27,1,0,0,NULL,1,46973
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,33.4,0,0,55.4,10/28/2024 13:00,10/28/2024 13:27,1,0,0,NULL,1,49641
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,28.8,0,0,68.9,10/25/2024 16:00,10/25/2024 18:06,1,0,0,NULL,1,39164
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,28.7,0,0,71.4,10/25/2024 16:00,10/25/2024 18:06,1,0,0,NULL,1,39172
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,27.7,0,0,72.5,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39177
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,28.2,1,29,61.6,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39184
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,28.8,0,0,62,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39186
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,29.2,0,0,69,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39202
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,28.3,0,0,68.3,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39207
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,28.1,0,0,64.1,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39211
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,27.7,0,0,75.1,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39212
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,28.6,1,45,59.6,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39217
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,28.3,0,0,72.2,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39220
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,28.3,0,0,69,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39228
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,27.8,0,0,69.5,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39240
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,28.4,0,0,66.8,10/25/2024 16:30,10/25/2024 18:06,1,0,0,NULL,1,39251
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,27.5,0,0,71.6,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39260
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,27.9,0,0,69.1,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39272
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,27.3,0,0,74.5,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39275
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,27.9,1,85,63.9,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39282
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,28.6,0,0,64.3,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39284
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,28.8,0,0,69.9,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39300
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,27.4,0,0,73.7,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39304
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,28.3,0,0,63.6,10/25/2024 16:45,10/25/2024 18:06,1,0,0,NULL,1,39309
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,27.4,0,0,78.2,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39310
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,27.8,0,1,65,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39315
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,27.8,0,0,73.6,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39318
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,28.1,0,0,72.2,10/25/2024 17:00,10/25/2024 18:06,1,0,0,NULL,1,39326
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,27.5,0,0,71.6,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39339
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,27.5,0,0,71,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39351
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,26.8,0,0,76.3,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39354
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,27.5,1,76,67.1,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39361
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,27.9,0,0,67.2,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39363
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,28.5,0,0,71.2,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39379
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,27,0,0,76.2,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39384
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,27.4,0,0,78.7,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39388
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,27.5,0,69,66.4,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39393
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,27.6,0,0,74.1,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39396
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,27.6,0,0,75.4,10/25/2024 17:30,10/25/2024 18:06,1,0,0,NULL,1,39404
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.5,0,0,76.7,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39650
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26.9,0,0,73.7,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39662
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,26.5,0,0,78.2,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39665
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,27.5,0,114,68.8,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39672
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,26.1,0,0,75.5,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39674
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,28.2,0,0,74.2,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39690
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,26.9,0,0,78.7,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39695
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,27,0,0,81.8,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39699
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,27.3,0,30,70.6,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39704
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,27.3,0,0,78.8,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39707
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,27.2,0,0,78.7,10/25/2024 19:30,10/25/2024 19:57,1,0,0,NULL,1,39715
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.8,0,0,76.2,10/25/2024 20:00,10/25/2024 20:27,1,0,0,NULL,1,39727
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,27.5,0,0,73.4,10/25/2024 20:00,10/25/2024 20:27,1,0,0,NULL,1,39739
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,22.7,0,0,87,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41353
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,23,0,0,85,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41365
